Transaction_ID,Customer_ID,Customer_Name,Customer_Age,Gender,Product_ID,Product_Name,Category,Sub_Category,Price,Quantity,Total_Amount,Discount_Percentage,Discount_Amount,Payment_Method,Transaction_Date,Delivery_Status,Delivery_Date,Region,City,Delivery_Executive,Customer_Rating,AverageRating,Feedback_Comment,FeedbackType,SalesChannel,TotalSales
12f1549a-fbac-488f-86ff-970eae2f71fd,04c460da-f927-4a4f-babd-31b26c4f8cfb,Tiffany Williams,20,Other,04a57040-339b-41ee-b458-302a21ad1bf7,Lawyer,Electronics,Accessories,363.3,8,2615.76,10,290.64,Cash on Delivery,12-10-2024,Cancelled,,East,Hyderabad,Ashley Nelson,4,3.06,You war both rich describe form quite some.,Positive,In-store,1914.09
f535a8c9-b45c-49c3-aab2-651d5dc7a2d9,394520db-5d08-46ba-8557-b0018eb152d2,Nicole Miller,20,Male,60c2eb8e-dc47-4195-90c3-660a9270ca51,Sister,Personal Care,Skin Care,459.72,7,3218.04,0,0,Credit Card,02-07-2024,Delivered,08-03-2024,East,Hyderabad,Kayla Murphy,3,1.12,Military compare message action edge west.,Positive,In-store,4332.71
420fd886-0a50-48af-91ec-972b967c62ce,71b57bdc-89ed-43b1-b07f-67e30065af71,Jack Bell,37,Female,818c5554-bb28-407a-b185-8c30233720d4,Close,Groceries,Beverages,185.14,9,1582.95,5,83.31,Credit Card,20-12-2024,Delivered,18-05-2024,West,Delhi,Kayla Murphy,5,2.19,Man hard time large sing different fast.,Neutral,Online,434.48
fb372227-6a52-4545-8e15-9716d244ad16,8331221e-76c0-4fc3-b493-ad7b9301c635,Christopher Ramirez,64,Female,ee9478ad-cb1c-4574-9919-62383d4d6412,Small,Electronics,Laptop,452.63,2,905.26,0,0,Cash on Delivery,19-04-2024,Pending,,East,Bangalore,Diana Jones,3,3.43,Reduce purpose war moment rock scene sister discussion.,Positive,Online,4329.75
1a25e3c9-b23e-4b5c-8629-3022b2f988f5,9a399873-6809-4c70-b766-d73ff5bb5077,Steven Stephens,41,Female,4471d6e3-43e4-4f4b-88bf-7bf7cdad8901,Laugh,Personal Care,Skin Care,109.75,1,93.29,15,16.46,Debit Card,09-01-2024,Delivered,17-01-2024,South,Delhi,Lauren Coleman,3,1.6,Choice become tell same activity.,Positive,In-store,912.31
57aa1429-2327-4b8d-bfa8-9ae334bd022a,40f0e5a2-399c-4476-bd76-77ce915805a3,Scott King,59,Female,bd474cde-1b6c-4d6f-a6d5-e933dea68a61,Eye,Clothing,Men's Wear,401.42,1,381.35,5,20.07,Cash on Delivery,25-06-2024,Pending,,North,Chennai,Brooke Jenkins,4,1.88,Foot walk teacher operation reality ready word.,Negative,Online,890.17
04bf721a-e086-430c-b757-b078bcab6353,373c76b7-ff4a-4b19-930c-b2b0912a47b4,Cassandra Robertson,26,Male,9c7cb20a-0725-41a4-95cc-c9067e7a2dfa,Bit,Clothing,Kids' Wear,476.33,9,3429.58,20,857.39,Debit Card,26-08-2024,Pending,,North,Pune,Gina Thomas,5,2.01,General perhaps fear grow capital whatever prove about.,Positive,Online,3081.13
8e0604e1-48fa-466a-a4f4-293b1017b107,47d7a253-261b-47e3-9b01-bc730a905523,Tyler Henderson,63,Female,709746a1-d6a0-46c0-91de-31e4acbccd8c,Physical,Household,Kitchenware,197.06,9,1596.19,10,177.35,Credit Card,12-09-2024,Delivered,01-04-2024,East,Hyderabad,Lauren Byrd,2,1.07,Suggest degree effect own civil laugh.,Neutral,In-store,4366.29
d2145bcc-1013-4ece-9e01-1a8aff3c26c0,b33cc43a-7058-4db7-a365-4b02e0bf4cda,Julie Flynn,55,Female,46172c0c-1a47-4224-8b58-24d54d82fd21,Wide,Groceries,Fruits,388.66,1,349.79,10,38.87,Cash on Delivery,20-05-2024,Cancelled,,North,Delhi,Ronald Schmidt,2,1.1,Say close make design think western.,Neutral,Online,929.05
b9d5a09a-271f-436c-9bce-99ad4ffe4a9d,30141333-5a91-4130-a9be-e376e3ed07c6,Randy Brown,34,Male,b7c0dbf9-6d24-4138-a2a7-25fb5c899763,Out,Groceries,Fruits,233.84,4,935.36,0,0,Debit Card,30-08-2024,Pending,,North,Mumbai,John Harper,2,4.45,Stop sing wait third suffer.,Positive,In-store,3766.75
f3a13961-d323-4a4d-9108-e36bf4d16e32,16b521bc-1545-4416-837c-a882a1543ab7,Jennifer Fischer,18,Female,468bc1f7-50b6-47be-b4b1-6c4af2b11540,Appear,Clothing,Kids' Wear,112.13,8,807.34,10,89.7,Cash on Delivery,04-07-2024,Pending,,South,Mumbai,Ashley Clayton,4,4.32,Quite sense relationship go decade commercial expert.,Negative,Online,1675.52
ac1246a6-cda4-491a-8bad-ded0870c8f22,a49a3b93-98a2-4173-a7a3-4ef09e71e425,Kayla Rodriguez,37,Male,d26a4abe-b588-437c-b932-addce137dded,Behind,Electronics,Mobile,336.58,6,1918.51,5,100.97,Wallet,28-10-2024,Delivered,12-04-2024,South,Delhi,Dawn Gray,5,3.19,Heavy old through shoulder bring physical resource.,Positive,In-store,968.69
a1e8f9a7-6b53-462a-96b7-77673af25ec3,7c437663-5a3d-418b-892d-a79615e3269c,Robert Bray,30,Female,6469369b-116f-435e-808c-9cb7ba680e9f,Bed,Groceries,Vegetables,396.57,4,1348.34,15,237.94,Wallet,27-03-2024,Out for Delivery,,North,Delhi,Dr. Justin Payne MD,2,1.87,Magazine mother show debate community ground.,Negative,In-store,4779.68
a40e0ecc-be9f-456a-ba79-19a5994542d7,befee4b3-379f-482e-8343-16e9de2eb19e,Jason Morgan,28,Female,e490049d-172d-48a0-b66b-3964ba951010,Investment,Clothing,Kids' Wear,253.85,6,1294.64,15,228.46,Credit Card,21-08-2024,Out for Delivery,,East,Hyderabad,Harold Mckenzie,4,4.68,Side offer few pattern call relate language.,Negative,Online,2257.88
71ef68dd-9ec6-4c22-8dea-a24d14f3aa59,420094ab-5e92-40de-a1bf-e4a9335c58e0,Michael West,69,Female,ceba9235-9dbf-4e4c-ba8d-166568a0913b,Discuss,Groceries,Fruits,332.2,8,2524.72,5,132.88,Debit Card,15-08-2024,Delivered,01-01-2024,South,Delhi,Melanie Nelson,4,4.33,From skill capital group mission important.,Neutral,In-store,1462.28
f10485d6-05fd-4df3-83aa-2e3af086ba31,23bc059b-b953-4ebb-80c7-314ac68e02cd,David Dorsey,26,Other,881b3a03-c2aa-451c-94d0-c865c59e5655,Everything,Clothing,Footwear,123.86,8,792.7,20,198.18,Debit Card,22-03-2024,Pending,,South,Kolkata,Gina Thomas,5,1.09,Bring allow work campaign much government police notice.,Neutral,In-store,2636.26
896dbdf7-f5ed-489b-ab39-54805bbfaebc,558d968e-7ab3-4964-b064-97dd193d9678,James Peterson,31,Other,34787091-8164-4089-ae91-de2863a5b41c,Policy,Household,Furniture,420.02,1,378.02,10,42,UPI,30-09-2024,Cancelled,,North,Ahmedabad,Christopher Hernandez,5,1.54,See mean recognize no company person.,Positive,Online,91.46
28ccb59c-5d35-4f5f-b197-7fecfffc10c7,00895ba6-dec7-46b1-b8a9-2c0989bcfc44,Steven Cox,37,Male,b836d641-fa87-400a-bb7f-44ca0829a235,After,Electronics,Laptop,159.99,1,127.99,20,32,Wallet,25-05-2024,Cancelled,,West,Hyderabad,Lauren Byrd,3,1.23,Baby hit church investment region site fast.,Positive,In-store,888.37
cc6885cc-c8fa-4af8-b34f-16d8c1400e71,504c13ba-009d-4920-9ce0-e07f56ba6d6d,Manuel Guzman,29,Female,cda6719c-c228-484e-b985-1a2685b8ffd4,Media,Clothing,Kids' Wear,483.74,7,2708.94,20,677.24,Cash on Delivery,24-05-2024,Pending,,North,Delhi,Dr. Christopher Woods,1,1.4,Sign laugh hospital yard wide.,Positive,Online,4231.31
cdea2ce7-3057-4542-9236-b85a5af52401,78ffad5d-d536-4be0-bd62-f75c5ef18b01,Jason Bennett,66,Other,1e871b96-273e-42ad-ad0e-10e25ed86944,Act,Groceries,Beverages,102.44,9,875.86,5,46.1,UPI,22-11-2024,Out for Delivery,,South,Chennai,Brooke Jenkins,4,1.28,Question evidence course and each notice.,Negative,In-store,4316.81
95db74ed-a031-458a-b0d6-f9ce0597530e,7c61e69d-ea56-4593-9841-9d9972fd5fa1,Patricia Rangel,22,Male,2bbbd2e0-35a6-4ee5-a944-9d3a994f0590,Card,Personal Care,Health Supplements,199.54,4,638.53,20,159.63,Cash on Delivery,03-12-2024,Delivered,04-04-2024,North,Ahmedabad,Darren Clark,1,3.92,Available school yet sell much front.,Positive,In-store,4234.29
678571d7-0e6f-4a13-8105-c58d9b2043f7,c127d28e-6b39-4f6f-9360-e2181768aa8f,Jack Singleton,38,Male,8583f162-df00-4fda-b457-009e1c17ae00,Not,Clothing,Women's Wear,203.91,8,1386.59,15,244.69,Credit Card,21-07-2024,Cancelled,,North,Bangalore,Ashley Clayton,4,2.74,Walk idea group question fact painting improve.,Negative,Online,3165.19
ca985dd5-4db3-45de-a410-95b5293db180,2f078444-a71c-456e-82b2-8d21f33175c3,Jesse Sosa,54,Male,ad98c6aa-9fba-4de7-8330-0c0a7beedf9c,Week,Household,Furniture,177.06,2,336.41,5,17.71,Debit Card,13-01-2024,Pending,,East,Delhi,Nancy Cunningham MD,2,1.64,Specific change president something.,Negative,Online,2829.76
b3383d44-8ae6-4551-9685-8fd75c8daa60,1e3474e8-ff3b-4f76-a988-def8a7035924,Robert Reid,37,Male,1c4a6b0a-8bbc-4a00-a7bb-65f983637d0f,All,Household,Decor,271.66,5,1086.64,20,271.66,Credit Card,16-06-2024,Out for Delivery,,North,Hyderabad,Diana Jones,1,4.63,Consider blue anyone threat.,Neutral,Online,3176.71
2a72f568-a207-41ad-8a6c-281602cda5e9,aa4e8a08-4965-4de6-98c6-5ebf9911cf85,Kenneth Alexander,46,Male,48850360-79cb-4d63-8e81-fcbaf9cf1bbd,Each,Clothing,Kids' Wear,444.24,9,3398.44,15,599.72,Debit Card,04-08-2024,Out for Delivery,,East,Chennai,Kyle Young,4,2.14,Most must however over most choice market well.,Positive,Online,555.79
40fbbbe1-76cc-44ba-8ba2-f6083c625f33,d2c739c7-e87b-4a23-93cf-bc25f7ad1244,Brittany Bennett,52,Female,fc66feb2-e7f3-4f51-84d3-51034bb0f093,Forget,Clothing,Men's Wear,208.78,9,1597.17,15,281.85,Credit Card,22-10-2024,Pending,,South,Hyderabad,Christopher Hernandez,3,3.48,Put hot pass nothing.,Negative,In-store,4750.39
6a4bc3f7-e708-44ad-97a8-4c20b6f774c3,6d107719-32c8-48d3-bacd-d98b5f3708ce,Susan Mccormick,57,Other,465bb994-243d-4bdf-9f94-90d6c07f06ab,Movie,Household,Kitchenware,290.39,8,1974.65,15,348.47,Wallet,22-12-2024,Cancelled,,West,Chennai,Ralph Gibson,4,4.3,Where week gas leg model foot after win.,Negative,Online,1572.7
9bcb8cea-ee25-4c2f-8233-9647943db6a3,bbe0fcbd-2d88-4d3f-ad4f-f6e8e93a0c00,Wesley Smith,41,Female,4ad0cde4-8c90-4e29-b863-e61f0c8b9045,Success,Electronics,Mobile,464.54,9,3762.77,10,418.09,Cash on Delivery,26-01-2024,Delivered,25-09-2024,South,Pune,Darren Clark,3,2.27,Model war lawyer himself.,Neutral,Online,4251.82
9e69569f-b43d-430b-a163-b70e28f84011,e4ed8369-7491-490e-817a-191e6b4f018d,Colton Douglas,53,Other,e56f9a5a-925f-4a69-bfb4-2d70e5937a2c,Fast,Personal Care,Oral Care,18.95,7,112.75,15,19.9,Debit Card,12-12-2024,Delivered,05-06-2024,East,Hyderabad,Matthew Wang,1,2.1,Same crime military forward service.,Positive,In-store,2143.32
01cf60bd-56e6-4958-8fb6-dcdb0b5923ef,dda49e38-4868-4086-97f1-f09137fc3120,Marie Ferguson,42,Female,7243b08d-9175-4435-b618-0a3eee14a660,Name,Clothing,Kids' Wear,241.42,8,1738.22,10,193.14,Wallet,06-07-2024,Cancelled,,East,Mumbai,Diana Jones,4,2.59,His near improve enter nature.,Neutral,Online,4034.2
fa011efb-2fd3-4263-beff-23340d977d40,dfebbeb5-c4fb-4024-83f3-2bbd7df6db67,Matthew Garcia,58,Female,1352c213-c7c5-4d75-996d-4bed60765925,Apply,Personal Care,Skin Care,381.94,5,1814.21,5,95.49,Wallet,31-10-2024,Cancelled,,West,Pune,Nancy Cunningham MD,4,1.71,Church issue audience hit get affect owner.,Negative,Online,3149.53
06dd1c72-22f7-4500-a8fe-ff2f545789fe,04b25d69-b590-408d-b52c-7fafae669b46,Michele Fernandez,35,Female,59acd42c-3ef2-44e1-b158-3d2950bdbdeb,Next,Personal Care,Hair Care,421.58,10,4005.01,5,210.79,Cash on Delivery,12-05-2024,Pending,,West,Ahmedabad,Brooke Jenkins,4,3.75,Goal start material force her.,Neutral,In-store,809.89
74dca4a4-eb0e-4084-827b-55fae5df4ed8,4dd4789f-bf43-4d98-80dc-378cdc031304,Lisa Evans,28,Male,34307ce4-a015-4e2f-987e-8e2b1710cc3f,Season,Clothing,Men's Wear,230.73,7,1615.11,0,0,Debit Card,10-05-2024,Cancelled,,West,Chennai,Scott Patterson,2,4.68,Conference first ok thousand become bring.,Positive,Online,3089.13
010070a9-0654-48f0-a26f-4d0c72fef0f1,c9bddbea-2ff1-4599-b218-113c2b780d0b,Elizabeth Green,34,Other,e4962c8f-2146-449a-ad1c-edcfe0c41ab7,Church,Personal Care,Health Supplements,486,7,2891.7,15,510.3,UPI,25-08-2024,Delivered,22-10-2024,West,Ahmedabad,Ashley Clayton,3,3.89,Most light who per.,Neutral,Online,1448.45
42d60d8f-1977-4f3e-9321-65d85aab16cd,6df689f8-a051-447a-b398-f059859aa525,Kimberly Sanchez,67,Female,7321477c-80c9-4a81-a21b-35a137fd26fb,Impact,Groceries,Vegetables,158.26,1,142.43,10,15.83,Wallet,23-10-2024,Delivered,09-01-2024,North,Pune,Jeffrey Padilla,2,4.4,World though doctor leader after field without church.,Positive,In-store,2692.25
619f43ec-3153-4e09-919b-05eb6530d9cf,77d83547-eb89-4c8f-9971-0adcfa86ceed,Sandra James,35,Other,93c12bac-831b-4dc4-9cd3-542b02ed2e49,Republican,Groceries,Fruits,360.88,5,1804.4,0,0,Wallet,04-08-2024,Cancelled,,West,Pune,Amanda Curtis,2,3.73,Natural may attention tend fight who.,Positive,In-store,1758.2
cf1ce885-7cd5-4327-aecd-77a89b327a88,0f24bbc4-4524-4168-a79a-1e3f959d5367,George Nolan,19,Male,236b5005-f900-481f-b8ba-ca576b0238f7,Worry,Personal Care,Health Supplements,229.23,9,1959.92,5,103.15,Cash on Delivery,05-03-2024,Delivered,21-06-2024,East,Ahmedabad,Jeremy Morrison,5,3.28,Travel each plant player road.,Negative,Online,3299.97
6ee9ff75-4da6-423c-a0a2-027148604ccb,fd650eb3-249a-49f4-8369-e0b97490d1fc,John Johnson,28,Female,e87a0801-d3d3-432b-a325-d97509f332ec,Think,Groceries,Beverages,262.73,6,1576.38,0,0,Debit Card,29-01-2024,Out for Delivery,,West,Ahmedabad,Christopher Hernandez,1,2.7,Easy before population perform middle sister floor total.,Neutral,Online,813.04
7f6c5c0d-8846-4f6c-a23b-c6e82b8c1ac7,cb6f1d7f-9a17-4ff1-b95b-81b4c4e693e6,Denise Nguyen,50,Male,6193ad9b-5771-47c2-8d91-1936ac8e9b98,Hope,Personal Care,Hair Care,269.78,2,539.56,0,0,Debit Card,14-04-2024,Out for Delivery,,North,Kolkata,Jason Reed,2,2.21,Foreign deep budget catch main song call while.,Negative,Online,4929.98
ceb85c99-9965-445f-a826-082d0777ca0b,05022c04-d2f5-4483-8fb1-f8a278bd8cd6,Philip Collins,52,Female,40fac23b-feef-43ee-9f1d-b390412ed33a,Only,Groceries,Snacks,96.65,7,575.07,15,101.48,Cash on Delivery,09-04-2024,Pending,,East,Kolkata,Alicia Johnson,1,2.67,Attorney manager wait.,Negative,In-store,2447.01
e417c912-5208-41e2-82a9-f42d6862fd3d,f99f1ea1-e03f-4fb6-9e1d-5dd73cb3a9f9,Jennifer Washington,45,Male,8d030dd7-bd99-4608-ad3c-20b6fbce2141,Black,Electronics,Accessories,175.38,3,526.14,0,0,UPI,28-07-2024,Pending,,North,Hyderabad,Amanda Skinner,5,2.37,Vote especially once.,Positive,In-store,4002.38
7f85e070-84c2-4c75-b512-37f1b35c0374,e1f48af9-0f36-4cee-b599-0a2482a76e7f,Rebecca Flores,66,Male,1028ca09-cdb9-4ec6-a214-4e1a0d1700b9,There,Household,Decor,393.74,1,314.99,20,78.75,Wallet,01-09-2024,Pending,,East,Ahmedabad,Darren Clark,2,1.25,Event site season above.,Positive,In-store,4485.71
40fc94b0-79ec-4158-bf82-12a7bbfd151c,89ce928c-4fad-4688-ac8f-d5082e4f36e5,Timothy Berry,44,Female,59db0c40-9b83-48b3-848a-49fb9870c041,Involve,Groceries,Fruits,63.49,6,323.8,15,57.14,Cash on Delivery,29-04-2024,Delivered,26-05-2024,South,Chennai,Christopher Hernandez,1,1.1,Establish since walk result everyone.,Neutral,Online,4817.52
6d2f8891-fb5c-4fba-84ab-ae927db31d26,e43c4015-e155-47dc-9484-d77487660f53,Shelly Murphy,64,Other,85969ea9-58bd-4994-a06f-17aafbccf256,Expert,Electronics,Mobile,309.03,5,1313.38,15,231.77,Credit Card,04-05-2024,Delivered,13-09-2024,North,Kolkata,Vanessa Hernandez,4,2.23,Plan market community total throw along.,Neutral,Online,3662.18
c5698ba3-699c-42b5-a760-a42c73cc8c94,2d137ef4-0946-4d8e-b354-0b1c73862eca,Vanessa Bailey,59,Other,2e6c2587-1881-4fb1-8abe-487fa7f8a4fd,Open,Household,Cleaning Supplies,149.85,8,1078.92,10,119.88,Cash on Delivery,10-12-2024,Out for Delivery,,North,Hyderabad,Hannah Horne,2,1.72,Finally large accept.,Positive,In-store,50.67
e29663a3-5b65-4796-9f12-d9b29ba4bd2b,6707f8a8-a3ca-42af-97fa-236e2bba9355,Christopher Taylor,32,Other,5b0ed3fc-2884-4152-86e2-90603e0818bf,Try,Household,Decor,454.13,3,1089.91,20,272.48,UPI,05-07-2024,Out for Delivery,,East,Kolkata,Harold Mckenzie,3,2.22,Thought various lawyer itself.,Positive,In-store,3516.15
f8ae5757-421b-4336-ae4e-9d8076a3029e,45ee7752-8915-4456-a1b7-0f487dd98965,Kimberly Tran,50,Other,ef04f80d-96e7-4bca-a39e-d783243e5c1d,Scene,Groceries,Vegetables,389.72,3,1052.24,10,116.92,Credit Card,15-11-2024,Pending,,South,Chennai,Timothy Fernandez,5,1.06,Down name get trial specific goal heart Democrat.,Positive,Online,3412.5
106e68ab-9991-4bad-8143-edc901d6951b,ff8b92e4-2f90-4c63-878e-e01b5e1145a7,Alexandra Larson,31,Female,67c53cf9-270c-4fe8-aa18-c792bf7afb19,Hospital,Groceries,Snacks,489.45,3,1468.35,0,0,Wallet,03-04-2024,Pending,,South,Mumbai,Darren Clark,5,2.87,Loss view growth suffer alone pressure.,Positive,Online,2895.92
1a0a242c-083b-497e-8bc0-0c5b70487614,c96bfab1-4eac-4d3a-971b-a9a8c80cbb5f,Patrick Charles,38,Female,1708b587-1319-404b-a5ad-7422c3ec9e30,Forward,Personal Care,Oral Care,122.7,9,1104.3,0,0,Debit Card,10-03-2024,Out for Delivery,,South,Hyderabad,Amanda Curtis,2,2.44,Plan probably guess human my.,Neutral,Online,3519.27
9748e225-70d3-4e00-90a3-615d45f2352e,2f2a9757-6c00-4203-ac19-374623a9d4c5,Aimee Nichols,29,Other,c40d4adf-6a4e-44d8-ac8a-fb313ee4ef27,Other,Personal Care,Health Supplements,404.51,9,3640.59,0,0,Wallet,24-11-2024,Out for Delivery,,East,Mumbai,Ryan Stanley,2,4.11,Land ready movie.,Positive,Online,2809.42
a9860ab7-8e40-49ad-b43b-b0a3a2e3c582,69f73c68-5722-43ba-8905-ba25bad79d25,Kenneth Potter,26,Male,f5c0c021-15fb-4b66-b2f0-ff35509985b5,Condition,Personal Care,Hair Care,17.23,5,77.53,10,8.62,Debit Card,15-06-2024,Out for Delivery,,North,Delhi,Thomas Cox,5,3.03,Camera development peace college country really.,Positive,In-store,1525.47
6c498f58-a653-4ad3-b3f9-d25bd8f2c3b2,56d6e209-77e8-41cc-a0f3-34ed93b8b7bb,Michael Hernandez,43,Female,8f14d7e8-be9f-411f-9b96-587341bf2d54,Car,Clothing,Men's Wear,202.28,2,323.65,20,80.91,UPI,27-02-2024,Delivered,25-05-2024,South,Bangalore,Nathaniel Estrada,4,3.68,Environment three include your couple explain.,Negative,Online,2969.34
922d4dff-513f-45a8-84f2-168d8ef8f10f,c21c328d-fcd2-4da1-af31-bceba815bec2,Timothy Brown,57,Female,22c45ed0-94cd-4a45-a1cd-e69677411db1,When,Household,Furniture,350.54,8,2523.89,10,280.43,Cash on Delivery,25-07-2024,Out for Delivery,,South,Delhi,Samantha Hogan,4,1.57,Pressure fund cost.,Neutral,Online,964.52
4e26bffb-ebc4-4665-b402-b8e25926fdfc,d8de12ce-1081-4ed5-9886-7d5a10bc9a1b,Justin Williams,47,Female,561d4a31-3dfb-430a-aa96-b7424192839e,Voice,Groceries,Fruits,414.27,5,1657.08,20,414.27,Cash on Delivery,04-06-2024,Cancelled,,East,Pune,Matthew Wang,2,1.11,Claim thank agent business most current pressure.,Positive,Online,206.82
3bd4442f-1b2c-4acd-bcd9-b5e50f2dafec,d908efb2-a5b4-45a4-80f9-d2144c01f42a,Eric Brown,62,Male,9ba6d692-4399-4a5f-abb7-7e1deedca8b6,Fear,Groceries,Vegetables,136.66,4,546.64,0,0,Debit Card,20-08-2024,Pending,,North,Hyderabad,Ralph Gibson,5,1.4,Somebody movie expert carry skill there.,Positive,In-store,1338.5
026f4bd9-0f6b-4235-9789-16058fa070dd,b3fff855-7eb1-4502-ad46-f7f54faf26d7,Kimberly Porter DDS,39,Male,7ee25753-32b6-4881-9862-5dab88cec301,Report,Clothing,Footwear,262.92,8,2103.36,0,0,Credit Card,20-01-2024,Cancelled,,South,Hyderabad,Daniel Smith,5,1.84,Character bit agency decision professional.,Positive,In-store,2256.07
7cb67565-da69-4ea1-ab3d-35fac12c3cbd,615fb02d-9328-4ad8-ac90-95593747a566,Ellen Cox,51,Male,37cf1c65-f2c1-4619-9b23-196f03ef9592,Charge,Personal Care,Health Supplements,141.61,8,1132.88,0,0,Wallet,21-06-2024,Delivered,12-05-2024,West,Kolkata,Amanda Curtis,2,2.29,Sing parent spend.,Positive,Online,1191.51
32e8073c-4e74-4219-a857-378c62342581,e2221773-bb63-4dbb-9747-3d65efe1700e,Hannah Thompson,42,Female,51bfd6b6-3e0c-4256-8cc4-7ea99f60f8bf,Sort,Personal Care,Oral Care,378.09,2,604.94,20,151.24,Wallet,24-04-2024,Out for Delivery,,North,Hyderabad,Michael Hernandez,1,3.12,Federal just goal size several.,Neutral,Online,601.49
393c8c5c-fe2a-41f7-a7b6-5d4c26549c06,a0f25cd6-5329-49d8-b6c7-b6099a579e58,Michael Finley,36,Other,9937c48c-c131-4e68-a1b9-a374ced0ed10,Deep,Personal Care,Skin Care,383.19,3,1149.57,0,0,Debit Card,03-11-2024,Delivered,20-01-2024,West,Bangalore,Michael Hernandez,5,2.32,Space magazine protect line.,Negative,In-store,2312.7
4a4b09d5-05da-46c6-8dfc-81f61a9c8624,d5db08b4-b946-4ad8-b63c-4dc627d94092,Robin West,45,Other,141d9ee3-1f74-4f56-a8cd-477164fde7f3,Stay,Personal Care,Oral Care,313.07,6,1784.5,5,93.92,Wallet,08-06-2024,Pending,,North,Ahmedabad,Jeremy Morrison,2,1.81,Score threat contain skin different threat laugh particular.,Neutral,In-store,628.88
5c039f66-5c73-4952-8e31-2c3e28945d37,0adf73c2-545f-488b-835b-5d6172266fab,Jerry Camacho,54,Female,3167008f-ea8b-4cb3-8083-1f33f1f433eb,Expect,Electronics,Laptop,261.31,8,1881.43,10,209.05,Cash on Delivery,01-11-2024,Out for Delivery,,East,Chennai,Amanda Curtis,2,4.62,Attorney especially manage learn allow.,Positive,In-store,105.15
f5fdf1a9-43ec-4b3b-a12d-cd75ea2aa0c0,4367ff23-5f3f-47d7-8962-19883eea0178,Joshua Burton,67,Male,b7ad26bb-ffeb-47fa-a02b-8263954aa160,Medical,Groceries,Fruits,40.95,7,243.65,15,43,Debit Card,05-11-2024,Cancelled,,North,Bangalore,Hannah Horne,3,3.85,Through radio stand hold think single.,Positive,In-store,1189.87
d9812740-3ace-4618-bdb4-505660072fe7,8fe73d62-012c-44db-9624-9364bc34addd,Lisa Diaz,39,Male,6661b875-ec9a-4659-a477-9bda5553d03c,Charge,Household,Decor,456.58,3,1369.74,0,0,Wallet,06-04-2024,Out for Delivery,,South,Mumbai,Hannah Horne,4,1.76,Sure half because this indeed marriage Republican.,Neutral,Online,3020.39
ac322601-185f-41c5-841d-4c57b38bf765,f6b220a0-46e8-4e99-baf9-8115866ee247,Theresa Hill,61,Female,14ebdef5-d188-4ed3-84b1-2b3d756c691c,Institution,Electronics,Home Appliances,217.34,10,2064.73,5,108.67,Wallet,26-09-2024,Delivered,06-08-2024,North,Ahmedabad,Angela Meadows,4,4.17,Skin college above during.,Negative,In-store,3889
b284760d-0099-407e-b490-da6f48a3f376,310c05bd-699b-47bc-bfa9-60979bcad4ee,Alan Owens,55,Male,4e6b5dd5-d510-43c9-98d4-5a00566250a3,Cover,Clothing,Women's Wear,358.83,10,3408.89,5,179.41,Debit Card,21-04-2024,Out for Delivery,,North,Pune,Vanessa Hernandez,2,1.79,Sense star prove.,Neutral,Online,2448.51
ff0bd2de-d36b-443c-9424-9ef1f321a2cd,60eeb50a-43c1-43ae-9805-be0ef705039d,Lisa Lopez,38,Other,ad3742d8-bf67-47cc-8176-608bd59c2051,On,Clothing,Men's Wear,466.97,8,3548.97,5,186.79,UPI,18-06-2024,Cancelled,,East,Ahmedabad,Victoria Walker,5,3.13,Mrs down president method against gun.,Positive,Online,1632.68
4d8c72a9-f2d5-41df-92f7-914061db6d4d,2763a325-65ab-4549-9607-dbc52c7145de,Rebecca Martinez,58,Female,c4dd9431-879c-49fc-b4cb-f24d3a888b02,Best,Groceries,Beverages,169.73,7,1188.11,0,0,Credit Card,28-06-2024,Pending,,South,Bangalore,Jeremy Morrison,5,1.08,Huge rule eight spend when.,Positive,In-store,1496.86
dd58f0e2-a48d-447f-976a-19805f38954c,03b964ba-0471-4249-8a99-46257a1bff2c,Hector Duncan,51,Male,890942d5-c326-4a20-b4db-2eebf04a8a78,Purpose,Household,Kitchenware,308.33,3,739.99,20,185,Credit Card,28-01-2024,Pending,,East,Bangalore,Lauren Coleman,3,4.09,Executive Mrs within senior class under.,Positive,In-store,147.51
9826a51b-b981-4b70-a214-d39f379e4262,7d0c748f-2493-4a53-846e-0186c6de94f3,Amber Lewis,31,Female,e01c7939-85b5-4739-afcb-29f6e9c1d28f,Weight,Household,Decor,124.38,5,559.71,10,62.19,Debit Card,28-02-2024,Pending,,South,Hyderabad,Christopher Hernandez,3,1.27,Almost cold professor.,Negative,In-store,4607.35
935fe53d-9756-408f-830b-d600cb917c54,0bb40956-4211-4fb6-98d3-3cfcc7e94694,Erin Moore,70,Female,8e838b4f-a79d-4533-9b85-aa07ce9b88a3,General,Electronics,Accessories,405.94,3,1217.82,0,0,UPI,25-08-2024,Delivered,25-05-2024,North,Hyderabad,David Moore,1,1.43,Despite rather generation send southern lead appear.,Neutral,Online,1118.01
31b968f5-1de7-4ddf-a911-d67ba7ecb144,f188e12b-d15c-4cc1-996a-74cbdb618673,Kim Cantrell,33,Female,63179f86-c82b-4617-bc4d-a8c1762b21f6,Tax,Electronics,Laptop,160.92,6,868.97,10,96.55,Wallet,10-09-2024,Pending,,West,Bangalore,Brooke Jenkins,4,4.64,Everybody born police call idea approach live wind.,Neutral,In-store,1701.75
